414035,212,83,569,6,7,None,1,None,None,75,7,1,5000,0,1402760000,0
927658,929,64,200,6,2,None,1,205220200,None,None,9,1,5000,0,1317885000,0
659414,288,64,917,6,9,None,1,None,None,44,9,3,7800,0,197514541,0
989985,708,83,205,6,7,None,1,None,None,None,6,1,2100,0,203631356,1
364637,23,6,378,9,4,None,1,None,None,None,2,1,2100,0,216565317,1
354679,813,64,810,6,2,None,1,None,None,93,3,2,29800,0,36109487,0
851098,350,85,8,6,7,None,1,None,None,None,4,2,37800,0,318386329,0
218817,436,64,183,0,4,None,1,None,None,None,2,1,5000,0,1313973713,0
260567,72,64,464,5,1,None,1,39015,None,None,2,2,9000,0,124777326,0
743361,288,64,507,9,9,None,1,None,None,None,6,0,4000,0,75523576,1
119893,533,83,581,6,6,729000,1,None,None,88,6,2,29800,0,35082954,0
721078,76,64,801,0,9,None,0,93556217,None,None,7,0,10700,0,58558267,0
364432,10,64,649,8,3,None,1,None,None,None,7,1,2100,0,195305012,1
750432,936,10,445,6,9,None,1,None,None,77,7,0,4000,0,78232124,1
905347,480,51,831,6,9,None,0,None,None,None,3,2,29800,0,37065178,0
298746,747,64,170,0,2,None,1,None,None,93,5,2,9000,0,126190782,0
256075,318,64,525,6,6,296440,1,None,None,None,5,1,2100,0,195305012,1
74194,52,51,131,9,1,None,1,None,None,89,1,0,10700,0,52003759,0
156621,252,13,119,6,9,None,0,None,None,None,1,1,5000,0,1379860000,0
792977,713,64,674,9,9,None,0,None,None,None,6,3,7800,0,190130445,0
225053,467,64,821,6,7,None,1,None,None,77,6,3,7800,0,211049519,0
345699,326,64,430,6,7,None,1,None,None,93,1,2,29800,0,32243753,0
360782,448,82,966,9,9,None,1,2637186,32,None,9,2,29800,0,37593384,0
211363,92,70,255,6,7,None,1,None,None,94,1,0,10700,0,47880595,0
912129,173,64,401,9,5,None,1,None,None,None,2,1,2100,0,165803560,1
74222,464,91,523,6,9,None,1,None,None,94,8,2,9000,0,124777326,0
344023,115,83,375,5,9,None,1,88605,None,None,9,2,37800,0,313877662,0
52101,671,39,606,6,9,None,1,513351,190000,None,6,2,37800,0,306771529,0
602862,537,64,697,5,1,None,0,None,None,None,7,0,4000,0,100388076,1
160726,286,64,815,6,7,None,0,41252469,None,None,5,1,5000,0,1354190000,0
956222,107,12,281,6,4,51436,1,10264,0,None,2,0,10700,0,55386369,0
652702,928,83,799,6,7,None,1,None,None,None,8,1,5000,0,1345035000,0
485751,913,64,679,6,4,None,1,None,None,99,3,1,5000,0,1354190000,0
114520,159,83,363,6,1,None,1,13969000,None,None,7,1,5000,0,1371860000,0
748611,671,83,375,6,4,None,1,1008776,3,None,4,3,7800,0,197514541,0
192401,587,83,277,6,1,None,1,None,None,93,1,2,9000,0,106005199,0
935943,826,64,24,6,5,None,1,None,None,44,9,2,37800,0,311583481,0
561905,124,77,942,6,5,None,0,36697024,None,None,5,0,4000,0,94447071,1
226666,795,9,975,9,1,None,1,None,None,99,4,1,2100,0,191260799,1
528110,200,64,216,9,1,None,1,None,None,99,4,1,2900,0,1217726217,1
712000,355,83,997,6,9,None,1,None,None,96,8,2,29800,0,34339328,0
470820,337,75,997,9,6,None,0,None,None,None,7,2,29800,0,32571174,0
525722,550,64,830,6,7,None,1,None,None,95,3,1,2900,0,1234281163,1
783746,54,83,555,6,7,None,1,None,None,71,6,2,9000,0,115695468,0
512478,232,10,364,9,6,729000,1,None,None,84,6,0,4000,0,90424668,1
944804,564,64,536,6,3,None,1,None,None,None,1,1,2100,0,160304007,1
737287,532,83,961,5,4,None,1,None,None,94,8,1,5000,0,1396215000,0
198303,816,64,647,9,4,None,1,None,None,None,5,3,7800,0,207833825,0
771684,486,11,534,9,8,None,1,806000,None,None,6,2,29800,0,34004889,0
260058,47,64,749,6,4,None,0,29649975,None,None,8,2,29800,0,32889025,0
228808,775,83,869,6,7,None,1,12714039,None,None,5,1,2100,0,187280125,1
764242,461,64,208,6,3,None,0,None,None,None,9,3,7800,0,211049519,0
749225,783,64,316,6,7,None,1,None,None,None,8,1,5000,0,1337705000,0
341824,544,64,10,6,2,None,1,47029,16000,None,5,3,7800,0,204471759,0
250040,953,64,515,6,9,None,1,1875,0,None,1,2,37800,0,313877662,0
244250,663,64,208,6,9,None,1,None,None,None,7,3,7800,0,190130445,0
44556,589,83,122,6,6,None,1,442439,32,None,7,1,2100,0,160304007,1
587474,612,88,948,9,9,None,1,None,None,92,8,0,4000,0,79636081,1
778899,827,51,864,9,1,None,0,101353522,None,None,2,2,29800,0,35702908,0
471696,691,5,449,9,7,None,1,None,None,72,6,1,5000,0,1407745000,0
82985,644,63,964,6,4,None,1,None,None,14,1,2,37800,0,295516599,0
984308,77,75,739,9,9,None,1,None,None,54,7,2,37800,0,301231207,0
957371,904,64,489,0,5,5029873,1,1016656,4,None,4,1,5000,0,1337705000,0
892537,469,10,718,6,7,None,1,None,None,None,2,0,10700,0,53687125,0
286673,586,64,653,6,9,None,0,None,None,None,2,2,9000,0,107449525,0
953661,579,64,701,6,7,None,0,8419590,None,None,1,2,29800,0,32889025,0
478124,110,64,943,6,7,None,1,None,None,84,6,2,29800,0,32889025,0
238810,633,64,90,6,3,None,1,None,None,96,3,1,2100,0,171648984,1
748981,106,83,159,8,3,None,0,365213416,None,None,9,2,37800,0,326838199,0
928782,1,64,234,0,1,None,1,None,None,69,7,3,7800,0,202763744,0
206626,749,64,90,9,9,None,1,None,None,98,8,1,2900,0,1147609924,1
366927,501,64,837,9,4,None,1,None,None,96,5,1,5000,0,1379860000,0
92935,363,64,475,6,5,None,1,None,None,87,9,3,7800,0,190130445,0
30790,521,64,667,9,6,None,1,None,None,None,3,2,37800,0,311583481,0
375809,643,64,221,9,6,None,1,None,None,99,5,3,7800,0,201035904,0
778124,858,64,438,6,6,3178856,1,None,None,None,8,2,37800,0,328329953,0
757069,9,64,286,6,3,None,1,None,None,None,1,1,2900,0,1265780243,1
129488,221,64,382,9,9,None,1,None,None,None,5,1,5000,0,1313973713,0
443932,865,64,414,0,5,None,0,24653971,None,None,6,2,9000,0,120355137,0
68006,739,83,612,9,9,None,1,None,None,None,1,3,7800,0,188167353,0
218694,613,64,215,8,7,None,1,None,None,52,7,0,10700,0,51216967,0
395047,59,64,487,9,9,None,1,None,None,None,4,0,10700,0,58558267,0
429424,659,51,729,9,2,None,1,None,None,99,5,0,4000,0,88404652,1
815023,64,64,30,6,7,None,1,None,None,83,5,2,37800,0,326838199,0
916694,349,64,771,6,9,None,0,14483873,None,None,7,0,10700,0,52003759,0
4404,333,51,502,7,5,804659,1,233447,None,None,3,0,4000,0,88404652,1
322107,910,64,530,9,5,None,0,19584784,None,None,3,2,9000,0,117274156,0
885575,771,64,612,8,4,None,1,None,None,None,2,2,9000,0,117274156,0
453421,595,64,544,9,6,None,1,None,None,None,5,2,29800,0,37065178,0
493883,898,83,441,6,4,None,1,None,None,91,1,3,7800,0,204471759,0
276330,841,64,366,6,9,None,1,None,None,91,2,2,9000,0,126190782,0
618960,591,64,758,6,9,None,0,48624078,None,None,7,0,4000,0,82761244,1
65780,685,83,705,6,9,None,1,None,None,93,2,1,2900,0,1265780243,1
679672,591,64,148,6,3,None,1,None,None,90,9,2,37800,0,326838199,0
740358,722,39,403,6,9,None,1,632199,63,None,6,1,2100,0,171648984,1
368172,692,75,457,8,7,None,1,95652,3,None,5,1,2100,0,165803560,1
414796,716,83,953,6,7,None,1,None,None,None,1,1,2900,0,1265780243,1
661945,191,10,297,6,7,None,1,None,None,None,8,1,5000,0,1317885000,0
844484,999,64,147,7,9,None,1,None,None,94,1,1,2900,0,1183209471,1
162194,175,10,764,6,6,296440,1,None,None,None,9,2,29800,0,34714222,0
471432,644,64,48,0,3,None,1,None,None,98,5,2,37800,0,316059947,0
299832,689,64,759,6,2,None,0,None,None,None,2,0,10700,0,53687125,0
252508,493,64,605,7,7,None,1,None,None,None,2,1,2900,0,1095351995,1
657305,602,64,383,6,9,None,1,None,None,98,8,3,7800,0,195713637,0
373028,922,83,441,9,5,5029873,0,17487610,None,None,6,2,29800,0,34714222,0
795871,587,10,659,8,9,None,1,None,None,None,2,1,2100,0,164022626,1
229412,542,64,6,6,9,None,1,None,None,74,6,2,37800,0,326838199,0
47853,251,83,770,6,5,None,1,None,None,None,4,0,4000,0,78887007,1
707314,408,64,252,6,3,None,1,None,None,None,1,0,4000,0,79636081,1
403435,389,83,730,6,7,None,1,100037618,None,None,9,1,5000,0,1396215000,0
155569,516,83,499,6,9,None,1,3171001,46,None,9,0,4000,0,78232124,1
837003,752,64,985,6,9,None,0,None,None,None,2,2,29800,0,35702908,0
726296,346,70,293,9,9,None,0,None,None,None,8,3,7800,0,186127108,0
799058,750,51,503,9,9,None,1,None,None,None,1,2,29800,0,33098932,0
990354,388,83,311,7,1,None,0,None,None,None,9,2,37800,0,304093966,0
515828,433,64,681,0,9,None,0,None,None,None,8,0,10700,0,52003759,0
68368,370,64,411,6,9,None,1,None,None,None,3,0,10700,0,49119766,0
573686,475,83,225,6,9,None,1,7294138,None,None,5,0,10700,0,54544184,0
70748,611,64,978,7,9,None,1,None,None,74,6,1,5000,0,1402760000,0
763334,622,64,202,6,7,None,0,8302600,None,None,1,2,37800,0,326838199,0
153812,96,64,210,6,8,None,1,None,None,99,3,2,29800,0,32889025,0
815268,446,64,887,6,7,None,1,None,None,None,1,0,4000,0,94447071,1
250982,559,64,676,8,2,None,1,None,None,84,9,1,5000,0,1345035000,0
36294,953,9,341,6,7,None,0,82036388,None,None,2,1,2900,0,1352642283,1
234075,462,64,978,8,6,None,1,None,None,73,6,3,7800,0,201035904,0
307655,982,64,348,6,4,None,1,None,None,None,1,1,5000,0,1371860000,0
145223,44,83,941,6,4,None,1,None,None,None,8,1,2900,0,1200669762,1
14976,852,75,627,9,9,None,0,21809176,None,None,6,2,29800,0,32889025,0
999892,73,64,75,5,5,292161,1,None,None,93,2,1,2100,0,167808106,1
666046,346,64,162,6,3,None,1,None,None,92,1,1,2100,0,171648984,1
471616,487,83,677,7,7,None,1,None,None,None,7,2,9000,0,123333379,0
691922,661,64,869,6,7,None,1,None,None,56,7,0,4000,0,81134789,1
9095,406,64,563,8,6,None,0,None,None,None,7,0,10700,0,50477013,0
894064,449,83,489,6,9,None,0,17545384,None,None,8,3,7800,0,195713637,0
966811,229,11,875,9,4,None,1,None,None,None,5,0,10700,0,57009751,0
454063,343,83,469,6,7,None,1,None,None,92,2,1,5000,0,1331260000,0
14992,233,64,951,6,7,None,1,None,None,96,3,1,2100,0,171648984,1
740139,438,64,54,0,7,None,1,100023,None,None,9,1,2100,0,183340168,1
251204,400,64,801,6,3,None,1,2242,0,None,1,2,37800,0,298444215,0
964572,13,83,51,6,9,None,1,None,None,91,9,2,37800,0,328329953,0
913540,869,39,286,6,9,None,0,None,None,None,2,0,4000,0,94447071,1
152530,716,64,426,6,1,325138,0,None,None,None,2,0,4000,0,81134789,1
879055,151,64,235,6,1,None,1,None,None,None,1,2,9000,0,114092961,0
292221,660,64,542,6,9,None,1,None,None,None,2,3,7800,0,206163056,0
592686,304,83,965,6,7,None,1,None,None,None,4,2,9000,0,107560155,0
757497,697,64,839,6,4,None,1,184483716,None,None,9,1,2900,0,1250287939,1
778039,363,83,136,0,2,None,1,None,None,70,9,1,2900,0,1200669762,1
744753,998,51,811,6,7,None,1,None,None,95,9,1,5000,0,1407745000,0
883989,189,12,939,6,7,None,1,260347453,None,None,9,1,2100,0,160304007,1
214717,693,64,163,0,3,None,1,None,None,82,9,3,7800,0,197514541,0
260702,882,64,144,6,7,None,1,None,None,None,8,0,10700,0,51216967,0
907062,322,83,434,6,9,None,1,None,None,98,3,2,9000,0,106005199,0
835433,476,64,907,6,7,None,1,None,None,98,8,2,9000,0,109170503,0
954044,210,64,879,9,9,None,1,None,None,None,1,0,10700,0,49779472,0
949522,125,64,524,6,7,None,0,None,None,None,8,2,9000,0,106005199,0
16600,74,9,899,5,7,None,1,None,None,93,8,0,10700,0,55386369,0
96851,585,83,287,6,9,None,1,None,None,91,1,1,2100,0,195305012,1
176604,293,64,212,6,9,None,1,None,None,96,2,2,29800,0,34339328,0
938397,650,16,712,6,9,None,1,None,None,89,9,2,37800,0,323071755,0
692727,535,83,396,6,7,None,1,None,None,96,5,1,5000,0,1324655000,0
188430,806,64,655,6,9,None,0,22815610,None,None,6,0,4000,0,81134789,1
199583,49,70,977,9,9,None,1,None,None,None,4,3,7800,0,190130445,0
170785,71,83,34,7,8,None,1,None,None,96,8,1,2100,0,183340168,1
864311,186,39,701,6,2,None,0,21809176,None,None,6,1,2900,0,1183209471,1
949620,539,8,794,9,9,None,1,None,None,90,1,0,10700,0,51216967,0
967449,630,10,674,6,8,None,1,None,None,None,7,2,29800,0,36109487,0
10752,313,83,486,7,1,None,0,None,None,None,5,1,2900,0,1183209471,1
905386,622,64,242,9,7,None,1,None,None,None,3,0,4000,0,84529251,1
217925,478,83,209,6,9,None,1,None,None,94,2,0,10700,0,52003759,0
304249,488,63,94,9,9,None,1,48541,13000,None,5,2,9000,0,127575529,0
874970,778,64,890,6,9,15900,0,23661710,None,None,6,2,37800,0,311583481,0
407864,715,64,26,6,3,None,1,0,None,None,8,3,7800,0,207833825,0
132374,187,64,243,7,8,None,0,36697024,None,None,5,0,4000,0,94447071,1
295292,544,83,238,0,8,None,1,None,None,None,1,1,2100,0,207906210,1
462059,363,11,899,0,7,None,1,624045,47,None,6,1,2900,0,1250287939,1
741656,482,83,125,6,6,729000,1,None,None,None,7,1,5000,0,1337705000,0
137038,805,64,623,9,9,None,1,87686,3,None,5,2,29800,0,34714222,0
940091,460,64,147,6,2,None,1,None,None,91,2,0,10700,0,49779472,0
887860,690,64,721,9,4,None,1,1857,0,None,1,1,2100,0,199426953,1
743124,637,91,843,6,6,None,1,48472,15000,None,5,1,2900,0,1217726217,1
384454,719,64,732,9,9,None,1,None,None,None,1,3,7800,0,195713637,0
52100,489,64,665,9,1,2725860,1,None,None,93,5,1,2100,0,207906210,1
306327,452,83,387,6,7,None,1,None,None,75,7,1,2100,0,203631356,1
711436,748,64,529,7,7,None,1,None,None,99,5,0,10700,0,51216967,0
354416,62,64,117,6,9,None,0,390773225,None,None,4,2,29800,0,33247118,0
41332,444,83,384,6,7,None,1,None,None,98,8,2,37800,0,301231207,0
367651,261,64,275,6,1,None,1,None,None,63,7,1,2100,0,187280125,1
684895,847,64,382,6,4,None,1,None,None,None,1,0,10700,0,57009751,0
700873,758,6,967,0,7,None,1,None,None,None,9,1,2100,0,207906210,1
71473,847,51,647,6,9,None,1,None,None,87,3,2,29800,0,35702908,0
154009,654,64,70,0,9,None,1,None,None,None,2,1,5000,0,1313973713,0
631459,885,64,241,9,8,None,1,25800,2,None,3,1,2100,0,187280125,1
538768,994,63,454,9,5,None,0,None,None,None,1,0,10700,0,48489464,0
743036,920,83,468,6,6,None,1,None,None,92,2,2,37800,0,325122128,0
113467,728,63,906,6,3,None,0,None,None,None,7,2,9000,0,114092961,0
751853,408,64,501,9,7,None,1,None,None,80,6,0,10700,0,49779472,0
811691,156,64,709,0,9,None,1,None,None,99,3,1,2900,0,1265780243,1
181678,676,83,833,6,2,None,1,391255,37,None,6,3,7800,0,209469320,0
413468,290,64,392,6,1,None,1,None,None,None,1,1,2100,0,165803560,1
18449,133,64,532,6,5,None,1,None,None,75,7,1,2100,0,212228288,1
960988,184,83,274,6,1,None,1,447493,120000,None,6,0,10700,0,52832659,0
193373,340,83,82,6,6,729000,1,None,None,None,4,0,4000,0,94447071,1
255977,46,64,929,6,5,None,1,None,None,69,7,3,7800,0,202763744,0
160160,96,64,4,6,7,None,0,93556217,None,None,7,2,29800,0,37593384,0
130927,836,39,897,6,4,None,1,662100,None,None,6,0,10700,0,52832659,0
412434,485,64,526,6,5,None,1,None,None,None,4,0,10700,0,49119766,0
718083,825,83,516,6,8,None,1,None,None,None,1,2,9000,0,123333379,0
537624,585,51,993,9,2,None,1,None,None,99,4,3,7800,0,197514541,0
939525,603,64,359,9,9,None,1,None,None,95,8,1,2900,0,1324517250,1
129754,508,51,700,6,9,None,0,362644736,None,None,9,2,9000,0,106005199,0
508318,298,83,192,0,7,None,1,None,None,98,3,2,37800,0,301231207,0
586538,338,83,460,6,7,None,0,None,None,None,7,2,9000,0,110815272,0
76158,54,83,560,0,3,None,1,None,None,94,2,1,2900,0,1280842119,1
250132,185,64,613,6,8,None,1,None,None,90,9,2,29800,0,34714222,0
330383,404,5,604,9,9,None,1,None,None,None,2,3,7800,0,190130445,0
675252,204,83,540,6,1,None,0,None,None,None,7,1,2100,0,165803560,1
164713,160,64,349,9,9,None,1,None,None,76,6,1,2100,0,203631356,1
239282,631,83,263,6,4,None,1,328570,42,None,6,1,2900,0,1095351995,1
247332,158,64,301,6,2,None,1,None,None,75,7,2,37800,0,304093966,0
922238,947,83,795,9,9,None,1,None,None,94,8,1,2100,0,195305012,1
752635,286,64,184,6,7,None,1,855684,2,None,4,2,29800,0,37065178,0
515549,336,64,460,6,1,None,1,328570,42,None,6,2,9000,0,107449525,0
685032,94,64,781,9,4,None,0,97860118,None,None,2,2,9000,0,112463886,0
732465,155,64,535,6,9,None,1,None,None,None,7,2,29800,0,33098932,0
752332,766,64,570,0,9,None,1,None,None,75,7,1,2100,0,203631356,1
450434,123,64,473,6,2,None,1,None,None,None,4,2,9000,0,117274156,0
122524,305,64,911,6,7,None,0,None,None,None,8,1,5000,0,1313973713,0
480735,246,10,465,9,2,None,1,40213,None,None,2,1,5000,0,1337705000,0
125203,61,64,885,6,9,None,1,572111,20,None,7,1,5000,0,1313973713,0
921492,184,64,256,6,7,None,1,513351,190000,None,6,1,5000,0,1331260000,0
398484,413,10,281,9,3,None,1,513351,190000,None,6,1,2900,0,1217726217,1
478558,293,64,246,6,8,None,1,None,None,None,7,0,4000,0,98423602,1
108417,455,64,407,6,9,None,0,None,None,None,4,3,7800,0,206163056,0
531944,438,1,227,9,6,None,1,None,None,93,1,0,10700,0,47880595,0
124797,513,64,512,7,4,None,1,None,None,68,7,2,37800,0,316059947,0
684067,182,64,704,6,1,1195299,1,7908,0,None,2,1,2900,0,1095351995,1
348908,638,64,588,0,2,None,1,None,None,None,5,1,2100,0,165803560,1
401375,828,8,282,6,7,None,1,None,None,None,4,2,37800,0,318386329,0
921513,69,51,655,8,5,65750,1,None,None,94,8,2,37800,0,325122128,0
103727,783,64,78,0,9,None,1,151513,None,None,9,0,4000,0,76873670,1
565343,4,64,255,6,7,None,1,None,None,None,6,0,10700,0,48489464,0
404388,863,64,707,6,9,None,1,None,None,75,7,0,4000,0,100388076,1
59674,107,64,695,6,9,None,1,None,None,69,6,0,4000,0,76873670,1
665156,958,64,904,9,9,None,1,None,None,None,2,2,29800,0,35702908,0
35346,941,64,858,9,7,None,1,None,None,None,4,2,9000,0,112463886,0
897521,736,64,548,9,9,None,0,None,None,None,5,0,4000,0,96442590,1
906040,227,64,584,6,1,None,1,None,None,None,1,2,29800,0,35082954,0
368275,67,64,33,6,2,None,0,36841069,None,None,8,3,7800,0,207833825,0
72403,109,64,41,9,5,None,1,None,None,99,3,1,5000,0,1354190000,0
344329,482,64,944,6,9,None,1,None,None,75,7,0,10700,0,56207649,0
816606,381,64,870,6,7,None,1,632700,None,None,6,3,7800,0,190130445,0
510197,200,64,92,6,7,None,0,None,None,None,8,2,9000,0,110815272,0
73235,314,12,768,9,3,None,1,None,None,99,4,1,5000,0,1371860000,0
961641,224,71,238,6,9,None,1,None,None,None,2,0,10700,0,52832659,0
332081,453,83,517,6,4,None,1,None,None,91,3,3,7800,0,201035904,0
741263,981,39,476,6,5,None,1,None,None,None,7,0,4000,0,81134789,1
921807,276,64,274,6,6,None,1,796,200,None,8,1,5000,0,1324655000,0
177474,639,11,333,9,2,None,1,None,None,None,9,1,2900,0,1217726217,1
441669,223,51,332,0,1,None,0,97860118,None,None,2,1,2900,0,1217726217,1
830975,400,64,195,6,3,None,1,None,None,None,7,0,10700,0,57792520,0
924683,298,64,620,6,5,None,1,17213,3300,None,7,1,2900,0,1280842119,1
698674,955,64,53,6,8,None,1,None,None,None,5,2,9000,0,114092961,0
468499,851,64,425,6,7,None,1,None,None,63,7,1,2100,0,183340168,1
545688,705,64,226,9,5,None,1,2047,0,None,1,3,7800,0,207833825,0
323283,560,64,525,5,9,None,1,None,None,89,9,0,4000,0,96442590,1
391080,385,64,463,6,8,None,1,None,None,91,1,1,5000,0,1371860000,0
662238,91,64,290,6,3,None,1,None,None,94,2,3,7800,0,192030362,0
773215,746,64,829,9,9,None,1,None,None,71,7,1,2900,0,1295600768,1
834532,496,64,866,6,8,None,0,None,None,None,6,1,2900,0,1280842119,1
707772,485,83,243,6,3,None,1,1113469,None,None,3,3,7800,0,190130445,0
228577,991,64,444,6,9,None,1,115969,None,None,4,1,2900,0,1234281163,1
43453,683,64,633,6,2,None,1,0,None,None,8,2,37800,0,306771529,0
818300,903,64,599,6,9,None,1,None,None,93,1,1,2900,0,1147609924,1
57884,293,83,220,9,4,None,1,None,None,99,4,0,10700,0,50477013,0
502804,699,21,285,9,7,None,1,None,None,None,9,2,9000,0,115695468,0
28937,58,9,106,9,9,51050,0,394052960,None,None,4,2,37800,0,306771529,0
